name_x,team_x,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,position_x,conference,2026_wAV_Predictions
Kamari Moulton,Iowa,1.829444359,-3.617449496,3.678911773,0.889469124,-0.432090777,-1.116093552,-0.479491981,-0.405466699,0.444243438,-0.032784747,0.117149801,RB,B1G,1.576919151
Tanook Hines,USC,-0.150843818,4.491203763,0.097554382,-1.248989139,0.043320976,-0.387940488,-0.146182546,-0.238937774,0.167376241,-0.776503363,0.236031049,WR,B1G,1.576595899
Joseph Williams,Colorado,-0.002436046,3.785233859,0.285240841,-1.915256222,1.741416662,0.216159346,0.365451063,-0.561040044,0.108830932,0.074989454,0.149494762,WR,B12,1.576479238
Jalil Farooq,Maryland,-0.811541402,3.37503762,0.235612504,-0.88278444,0.017189847,-0.168782914,-0.054185448,0.017504175,-0.02678717,0.190101364,0.002526667,WR,B1G,1.576006327
Lewis Bond,Boston College,0.537927069,4.533649186,0.337166562,-2.578625854,-0.071453328,-0.381877851,0.346434403,-0.273079551,0.208739961,-0.697861982,0.003466327,WR,ACC,1.575700069
J.T. Byrne,Georgia Tech,-2.720675775,-0.726414322,-1.381550427,-1.758383504,1.305003324,-1.585408073,-2.957135342,0.543855776,-0.917435823,-1.527148259,-0.453718843,TE,ACC,1.575076576
Max Shikenjanski,Minnesota,0.267716029,-1.386052613,-2.372564093,1.831794082,0.002395836,-1.28306298,3.263729087,1.327133328,-1.180457875,-3.481142457,-3.073441177,QB,B1G,1.574967893
Brock Glenn,Florida State,2.293144332,-2.430120235,-1.336511564,1.669122202,1.920966858,0.332572682,2.597010865,-0.215973626,-0.241529417,0.12652153,-0.354427736,QB,ACC,1.574285484
J'Koby Williams,Texas Tech,2.264921127,-0.193005849,4.936337594,-0.523738332,0.867771907,-0.606061956,0.054711143,-0.440625417,0.20707253,-0.420499133,0.241792918,RB,B12,1.574052861
Lucas Scheerhorn,Rice,-0.436217661,-4.426171628,-2.252876667,-1.670500807,0.228406508,-1.066142611,0.595080192,0.825182768,-0.637425008,0.799149297,-0.60132456,QB,AAC,1.573534017
Ben Turner,Marshall,-2.083471573,-1.507051416,-0.54547812,-0.464656888,1.485550846,2.946750296,0.040647387,9.526150202,11.10293745,-0.354262543,-0.253338199,WR,SBC,1.573498975
Ashton Daniels,Auburn,12.67467672,-2.958413033,-0.197947894,2.269609392,3.323649503,-1.417134503,1.298670911,-1.676514862,1.102364725,0.853561645,0.519988021,QB,SEC,1.572258499
Jaden Nixon,UCF,1.273002187,-1.775245408,4.314108985,0.26726145,-0.621723138,-0.214144633,0.059876007,0.04703319,-0.024411783,-0.143888821,0.01816782,RB,B12,1.571184162
Aidan Laughery,Illinois,0.168492637,-3.113750883,2.311357726,0.372339536,-0.666710151,0.024926411,-0.206567718,-0.067876852,-0.026433629,-0.462902703,-0.098666808,RB,B1G,1.570915019
Rohan Jones,Arkansas,-0.949363835,6.596157944,1.740325475,1.397165804,-0.847145967,1.353052474,1.613872331,0.078493369,0.119123113,1.098525788,0.334435529,TE,SEC,1.570447755
Freddie Brock,Oklahoma State,0.36496191,-2.707827535,2.432939995,-0.333507882,-0.407036766,-0.382725946,-0.177054758,-0.237855349,0.213409567,0.087697305,0.043260385,RB,B12,1.570269486
Ethan Vasko,Liberty,11.92601834,-1.242454294,-1.359292996,1.333242766,-1.651487428,-1.694415359,0.557885724,-0.161403973,0.643551285,-0.228352814,0.494317769,QB,CUSA,1.570226619
Rashod Dubinion,App State,2.140673426,-2.196310744,3.714454951,0.221116079,3.719070607,0.814771715,-0.094047409,-1.12841774,0.012634532,-0.105746536,0.332435101,RB,SBC,1.570100692
Jeremy Payne,TCU,1.38019915,-1.014949147,3.931988,-0.179379731,-0.19944378,-0.998416911,-0.115709063,-0.301548066,0.321670485,-0.328487287,0.168438751,RB,B12,1.569864325
Rodney Tisdale Jr.,Western Kentucky,9.428009263,-2.088449272,-3.642639352,1.404370192,-0.148889496,-3.461725346,0.762454926,-1.230949707,1.633872062,0.237673297,0.70065346,QB,CUSA,1.569219424
Sam Scott,Wyoming,0.011251279,-3.365448205,1.707438756,0.135434956,-0.46281588,-0.279728452,-0.207934628,-0.306197909,0.263256496,0.37166973,-0.054651142,RB,MWC,1.568989255
Jahiem White,West Virginia,1.866557622,-1.895829221,4.11021811,0.443840921,-0.521380722,-0.726858815,-0.10981702,-0.203427027,0.319682061,0.402006848,0.167051658,RB,B12,1.56895611
Tim Burns Jr.,Sam Houston,-2.168437279,0.4821918,-1.357474619,-2.429134904,2.661997156,-1.788076402,-3.732882513,0.8093021,-1.078387376,1.583746214,-0.388295754,WR,CUSA,1.568905542
Danny Scudero,San José State,2.351271361,5.727470942,1.487959606,-6.472964352,3.200060393,-1.131228402,2.284839478,-1.658484919,1.090671692,0.574255015,0.191349168,WR,MWC,1.567775245
Ja'Quez Cross,Arkansas State,0.815829485,-1.793097182,2.430124261,-0.322651203,-0.292781831,-0.647244499,-0.08810026,-0.308829806,0.348398913,0.554577326,0.047472461,RB,SBC,1.566325972
Javin Whatley,Arizona,-0.47337226,0.116144628,-0.659476472,-3.087805561,2.859926899,-5.359647132,9.273728212,10.46079233,-8.018906232,0.467204667,18.67668341,WR,B12,1.566292898
Jmariyae Robinson,Missouri State,-0.088484161,4.120372885,1.788093093,-2.220153065,-0.588085279,0.509705497,2.632803807,-0.744513471,0.77733186,0.216536366,0.14993626,WR,CUSA,1.56606437
Daniel Kaelin,Virginia,2.88040452,-2.866323609,-0.755294735,1.531869968,4.62107724,2.191793581,3.048074108,-1.015586959,-0.497927155,-0.975153043,-0.813490632,QB,ACC,1.565546627
Ui Ale,Troy,0.385801413,-2.950121314,-1.79010798,0.223688064,-0.172196472,-0.819383795,1.825510453,0.468564674,-0.234457272,0.818372766,-1.833017132,QB,SBC,1.565464621
Karson Cox,UCLA,-1.942493399,-2.919292232,-0.674929942,-0.748382925,-0.821089247,1.139420767,0.124340251,-0.103182378,-0.021314642,0.477465208,-0.075735527,RB,B1G,1.565158615
Vandrevious Jacobs,South Carolina,-1.340043283,3.277042468,0.182735484,-0.260935614,0.14295206,-0.135450719,-0.249093534,0.179278322,-0.111570886,1.282439289,-0.056616037,WR,SEC,1.564967017
Jett Carpenter,Nevada,-1.407790317,1.40372578,0.002666503,-1.914857834,-0.002571197,0.129121018,0.194036868,0.135386037,-0.063200157,1.627351091,-0.153877553,TE,MWC,1.564443716
Ethan Hampton,Illinois,4.508031131,-1.051162003,-3.23479188,0.580077848,-0.247623596,-1.772863808,0.778607203,0.397901268,-0.147243965,-0.705203014,-0.481476251,QB,B1G,1.56241463
Ju'Juan Johnson,LSU,-1.343414016,-2.424704891,0.73737169,-0.788630286,-0.316209864,0.292166271,-0.062632189,-0.006837946,-0.04575282,1.045314601,-0.172888824,QB,SEC,1.562159539
Baylor Hayes,Tulsa,12.76463563,-3.894129387,-3.542438696,2.385721152,10.35077251,1.789178157,0.760471728,-3.759426214,0.900136191,1.026103075,0.964340081,QB,AAC,1.561046383
Qua Ashley,Ball State,2.141719345,-3.125736581,3.892167996,-0.334223483,4.01238271,-1.019373235,0.502035936,-2.044441574,1.104573423,0.759437667,0.500133784,RB,MAC,1.560927458
Ethan Lane,Central Michigan,-1.497665617,-3.426862896,-2.031182776,-1.431994215,-0.406665826,0.448382748,0.452459473,0.677350978,-0.633024287,0.892073983,-1.193406801,QB,MAC,1.560424431
Jordan Gant,Akron,4.444981985,-3.567609029,7.036796604,0.955637679,1.726931848,-0.547579273,-1.070232937,-0.167436925,-0.272210239,0.229895173,0.139182366,RB,MAC,1.559130377
Kevin Sperry,Florida State,0.820142192,0.202003298,-1.510654132,2.922060726,0.166302535,-1.825058026,2.35937475,0.232045695,-0.348082781,-4.146594102,-2.336616711,QB,ACC,1.559098023
Nick Townsend,Texas,-2.262037903,-2.487376977,-1.236542689,-1.391057648,-0.051262295,0.371111677,-1.532828686,0.63875,-0.703443278,1.500692621,-0.430345422,TE,SEC,1.558767064
Chandler Morris,Virginia,14.30092296,1.113181299,-3.015698773,0.87738848,-2.872892914,0.04856893,-0.004233513,-0.064149505,0.420745203,-0.59359968,0.199160503,QB,ACC,1.557981212
Izaac Dickey,Nebraska,-2.318442955,-3.182376254,-1.287508704,-1.577835944,-0.494579813,0.857979243,-0.698594549,0.243495913,-0.424577178,0.017126811,-0.197632955,RB,B1G,1.557563942
Michael Merdinger,Liberty,3.353067756,-2.334563537,-2.42096401,0.601247926,1.021877592,-1.890085989,1.643272153,0.162675678,0.04039224,1.28460189,-1.62754774,QB,CUSA,1.557539248
Cornell Hatcher Jr.,Oregon State,0.453636954,-2.343818535,2.31424169,0.331585519,2.237747058,1.996704116,0.494505783,-0.687390046,-0.282514408,-0.05062952,0.065207593,RB,PAC,1.556884796
Tama Amisone,San José State,2.041960424,-3.302899621,-0.500266125,0.980092739,1.843051024,0.281066937,1.988545942,0.298492502,-0.720138323,0.120296358,0.153317882,QB,MWC,1.556751266
Andrew Burnette,Louisiana Tech,2.16032822,-5.227685691,2.25412276,1.125959443,4.987541412,-3.619854976,7.871525636,10.3276222,-8.861642693,-0.581506976,18.69228399,RB,CUSA,1.555894392
Jamarion Morrow,Texas A&M,-0.785374892,-1.464693687,1.118904871,-0.636173066,2.074338785,1.218192358,0.034121444,-0.531846638,-0.188251064,0.751001036,0.135530229,RB,SEC,1.555819033
Trent Pearman,Clemson,-1.333756029,-4.86911334,-2.527804329,-3.043651856,1.149810523,-2.108334824,-0.504773161,1.423781317,-1.618309814,-2.933857879,-0.458907556,QB,ACC,1.555756913
Josh Johnson,Air Force,2.460177124,-2.193153298,-1.649056187,1.287506355,2.143911703,-0.118493473,2.921788856,1.491848618,-1.756958103,-0.556193626,-0.390095585,QB,MWC,1.555412351
Hunter Barnes,Tennessee,-1.780360954,-3.059735649,-0.858313331,-1.034987849,-0.560572952,0.690720358,-0.196745233,-0.120104529,-0.034575362,0.210779179,-0.130753584,RB,SEC,1.555325705
Brandon Chatman,Navy,-0.175458297,-0.381408217,2.267806132,-0.64517241,-0.337069373,-0.021196888,0.340253676,-0.135946394,0.138970415,0.258113786,0.08203344,WR,AAC,1.55456429
Carter Jones,Nevada,8.355559437,-1.949809879,-3.577167496,1.099054491,4.685676068,0.952086492,1.205669321,-0.871780154,-0.303303687,1.554473047,0.304590726,QB,MWC,1.553217769
Zylan Perry,Louisiana,1.498056984,-3.781662535,3.363895491,0.643389754,2.000683729,1.225431186,-0.234949275,-0.46489503,-0.35583113,0.100107665,-0.038282377,RB,SBC,1.552947596
Christian Veilleux,Georgia State,7.31407323,-1.983755666,-3.644159423,0.782529023,-0.207054561,-2.708930921,1.285769985,-0.782250956,1.193779966,0.995171811,0.313297764,QB,SBC,1.552709149
Ayo Adeyi,James Madison,0.717728171,-2.954885718,2.495942216,0.40053083,-0.810758289,0.054654543,-0.362109298,0.047794844,-0.079566573,-0.207327827,-0.09968084,RB,SBC,1.552707445
Gevani McCoy,Temple,4.249326635,-2.005580011,-1.2373761,1.354204192,0.875492939,-0.105323988,1.740747872,0.4497588,-0.58510781,0.060292689,-1.245902475,QB,AAC,1.552544689
Kwazi Gilmer,UCLA,-0.319560761,2.184364242,-0.050413217,-2.425553755,0.426630298,-1.096578062,0.471771278,-0.693162828,0.640878092,-0.417479078,0.259217367,WR,B1G,1.552450563
MJ Morris,Coastal Carolina,5.163758211,-2.428767812,-2.632190934,0.936089598,0.226399673,-2.956212506,1.671801267,-0.182672492,0.653786887,0.948185076,0.289891547,QB,SBC,1.552449641
Zane Flores,Oklahoma State,10.47822114,-4.445397626,-3.546359501,2.273920842,7.44084021,-1.340932425,1.752682754,-3.718576506,2.111800235,1.113764994,1.318712229,QB,B12,1.55226868
DJ Bailey,Sam Houston,-0.202698433,-1.337472113,-2.612566363,1.270873547,2.706609384,-0.026260439,1.03414466,1.762816939,-2.155086028,1.270634063,-3.512272571,QB,CUSA,1.551324483
Nahree Biggins,Central Michigan,0.877894488,-1.662765153,3.223571235,-0.240401415,2.308659671,0.225198697,0.554879664,-1.140566664,0.426977819,0.182601261,0.328043762,RB,MAC,1.550049983
Matt Zollers,Missouri,2.278662166,-3.673841306,-3.630704173,0.032302444,4.594380413,-0.415842684,0.429063575,-0.532456235,-0.440082909,0.524533095,-0.690742165,QB,SEC,1.549238791
Anthony Carrie,Florida International,-0.042376096,-2.671234323,2.449406364,0.130241744,-0.379791568,-0.238257164,-0.204901201,-0.078387449,0.065685677,0.390832384,-0.045144972,RB,CUSA,1.548980282
Khristian Martin,Maryland,-0.433043237,-1.975674939,-1.681731459,0.825772387,-0.741538682,0.427437985,2.128441124,0.804423998,-0.623629429,0.519141782,-1.904062257,QB,B1G,1.548728655
Xavier Williams,Iowa,0.025438133,-2.108864433,2.272778577,0.343326732,-0.681131496,0.165625225,0.349835029,-0.279549981,0.235456657,-0.252153022,0.149604428,RB,B1G,1.548728413
Bert Emanuel Jr.,San Diego State,1.248180168,-1.906288516,0.937290581,2.179433342,-0.560729118,-0.467627287,2.402160924,1.414374255,-1.176094143,-0.463642448,-1.615194761,QB,MWC,1.548642023
Logan Fife,New Mexico State,8.823298563,-2.78803793,-3.446766562,1.564960024,-0.031138397,-3.587256269,0.984054863,-1.299303866,1.763807339,1.036520969,0.744377476,QB,CUSA,1.548371362
Katin Houser,East Carolina,13.78049241,0.692188161,-3.186212434,0.443678326,-2.623099765,-0.187046229,-0.393570984,0.086863877,0.313685386,0.04455156,0.225533132,QB,AAC,1.547694492
Brandon Tennison,UTSA,0.596011619,-2.182382372,-1.624948401,0.592420024,-0.469932712,-0.251843859,1.473001017,0.561655598,-0.43457691,0.036212172,-1.668359454,QB,AAC,1.546593866
Cam Fancher,UCF,10.65544895,-2.295191057,-0.518523323,1.707486878,3.752946934,0.586578595,1.481116185,-1.162469042,0.165192022,0.759961527,-0.028378144,QB,B12,1.546472844
Nolan Ray,Maryland,-0.553437691,-3.594673821,1.483415198,0.16883043,-0.428183271,-0.14061723,-0.056884694,-0.400817235,0.315826974,0.241557621,0.026452191,RB,B1G,1.545174321
Brandon Mathis,Georgia,-2.089177722,-3.785404816,-1.348113039,-2.180536675,-0.354837873,0.574317392,-0.887100202,0.169276192,-0.366913505,0.014280529,-0.212560882,RB,SEC,1.544413625
Ronnie Crosby III,Texas A&M,-2.283247154,-3.144066713,-1.341672093,-1.572723638,-0.446494767,0.772112957,-0.736558357,0.235919584,-0.424684148,-0.083205247,-0.208743792,RB,SEC,1.544010588
Da'Realyst Clark,Kent State,-1.00389364,4.212910579,-1.25247324,2.886912898,2.840351059,-2.60765921,1.374738313,2.734637613,-2.423475585,1.957750541,-4.543212913,WR,MAC,1.543921813
Daniel Anderson,Northwestern,-2.167453219,-3.00841941,-0.991743263,-1.116976516,-0.668433192,1.027608757,-0.204603922,0.03747461,-0.208881892,-0.015392708,-0.097848706,RB,B1G,1.543533677
DeAndre Moore Jr.,Texas,-0.580701547,3.907293576,0.266941259,-1.914199299,0.235304208,-0.616197716,0.376768624,-0.321204017,0.264961932,-0.404172325,0.067861499,WR,SEC,1.543455503
Daniel Hishaw Jr.,Kansas,1.438831397,-1.234099721,3.871542306,1.127324826,-0.555070253,-0.466480879,-0.732279298,0.295583284,-0.173362564,0.11600396,0.075356832,RB,B12,1.542977618
Michael Terry III,Texas,-2.238719765,-3.717468039,-1.582157168,-2.383658,-0.203929597,0.435644684,-1.261213146,0.355110566,-0.581628284,-0.357093565,-0.266641004,WR,SEC,1.542764708
Deion Burks,Oklahoma,-0.475617102,2.561299388,0.503254088,-1.789450856,0.2497634,-0.729363905,0.451948587,-0.532866784,0.427793882,-0.605083865,0.096214459,WR,SEC,1.5424921
Ethan Houck,Liberty,-0.072126815,-3.204191938,-1.186184392,-0.073266772,-0.333252125,-0.476075077,2.603803195,1.609314393,-1.136428225,0.458936181,2.702540794,QB,CUSA,1.542163685
Devin Mccuin,UTSA,-0.096273974,3.445559028,1.505307062,-2.728458383,-0.24594943,-0.03140621,2.465113262,-0.956764847,0.928731052,-0.115535688,0.152016878,WR,AAC,1.541555358
Noah Kim,Eastern Michigan,9.821876287,-0.801795283,-3.520064023,0.92308772,-1.018812221,-1.906337926,0.255017425,-0.359327845,0.763742262,0.688651799,0.106727129,QB,MAC,1.540242925
Landyn Locke,Sam Houston,6.624625472,-3.531820444,-3.680663669,1.272796047,2.888997748,-2.938875729,1.730632311,-2.07203926,1.840609701,1.469696493,0.593842924,QB,CUSA,1.54017046
Trey Kukuk,Louisiana Tech,7.292661976,-2.07837618,1.975914285,1.610964477,2.162615752,-1.545169802,1.196372509,-0.007089634,-0.118685539,1.130471452,0.013865664,QB,CUSA,1.540057566
AJ Swann,App State,6.211780889,-2.102848222,-4.238720196,0.498026494,-0.117869305,-2.398689744,0.702121958,-0.518214551,0.911436942,1.420254152,0.162956193,QB,SBC,1.5398273
Stacy Sneed,Houston,-0.237056877,-1.795954552,1.927230654,-0.387118188,-0.285795935,-0.258164454,0.260184282,-0.416065964,0.370182181,0.12278676,0.16485539,RB,B12,1.539494684
Lex Thomas,NC State,-0.999898554,-2.73761787,-2.181227139,-0.437640292,-0.120099628,-0.269289286,0.999032531,1.172985669,-0.988824251,0.561675191,-0.540667034,QB,ACC,1.538386871
Austin Mack,Alabama,0.782664698,-0.802609336,-2.483906493,1.358705664,0.249803591,-1.618165371,1.226853753,0.830127875,-0.757134675,-1.731798001,-2.349087303,QB,SEC,1.538123503
James Simon,Texas,-0.55563777,-3.105502429,0.453932261,-0.225241482,-0.05911982,-0.798336949,-0.044531788,-0.859846069,0.750025687,0.054326037,0.17120206,RB,SEC,1.538105651
Matthew Wilson,App State,6.403859416,-4.880362946,-0.418992835,0.890985628,0.51544379,-4.278026409,3.942939319,-0.855955144,1.703524231,3.211348952,0.901223577,QB,SBC,1.53800297
Elijah Brown,Stanford,5.414889539,-1.983369014,-3.812790009,0.573239602,2.225147976,-2.268892142,0.641660031,-0.649391551,0.480812689,0.840792703,-0.476221077,QB,ACC,1.53697958
Ta'Quan Roberson,Buffalo,6.579498995,-1.551458477,-2.685854492,0.507977113,-1.170532978,-0.763258134,0.762201467,-0.265898599,0.506379609,0.056907978,0.251269105,QB,MAC,1.536936867
Jackson Brousseau,Colorado State,4.154113902,-2.959815055,-3.126093585,-0.568140819,-0.21172113,-1.717224329,0.616980351,-0.068282593,0.296555739,0.167400925,-0.574688284,QB,MWC,1.534881675
Michael Brescia,Western Michigan,-2.432862854,1.532753541,-1.279996957,-1.763440216,2.43606133,-2.828752624,-5.641945869,1.65504883,-1.982958711,0.403042785,-1.303184005,TE,MAC,1.532902596
Telly Johnson Jr.,Northern Illinois,2.07442282,-4.247135864,3.964302058,0.46826425,2.625783597,-0.511259219,0.24147641,-1.480209194,0.76131405,0.357460042,0.409052793,RB,MAC,1.532426263
Luke Carney,Syracuse,-0.726169839,-3.223661098,-1.184583772,-0.117058123,-0.345724102,-0.087817857,1.391376648,0.669179949,-0.595779703,0.130158562,-1.663919042,QB,ACC,1.532166003
Gabe Glover,Jacksonville State,-0.778814459,-3.176178314,-2.87976066,-0.693259074,0.551405417,-1.279331264,2.692211713,2.388520393,-2.056446644,0.315373063,-4.394150479,WR,CUSA,1.531789844
Jaheim Merriweather,Purdue,-1.982302812,-3.471476957,-0.738343377,-1.410637113,-0.661671963,0.915448932,-0.154632676,-0.112222535,-0.093055189,-0.131773446,-0.092708865,RB,B1G,1.531458452
Nathan Acevedo,San Diego State,-2.352419513,-0.981407032,-1.046542642,-1.783268729,0.804596998,-0.852840729,-1.99707688,0.454092212,-0.57236051,0.779722901,-0.279463108,WR,MWC,1.530221713
Caleb Douglas,Texas Tech,-0.418960408,4.207733262,0.470491965,-2.512283941,0.270323883,-0.607533166,0.507409487,-0.287798994,0.27630155,0.031387595,0.056457286,WR,B12,1.530155302
Jayon Farrar,Fresno State,-2.092578838,0.105175272,-1.175730782,-0.541668624,0.572883628,-0.625859751,-2.087984225,0.530312961,-0.688187811,-0.016548489,-0.269860738,WR,MWC,1.528682522
Anthony Favrow,Missouri,-2.210940158,-2.799543342,-0.993384201,-0.93264045,-0.754283681,1.153588243,0.020235642,-0.051576932,-0.141771927,-0.222079113,-0.086174086,RB,SEC,1.528299126
Rodney Hill,Arkansas,-1.176068664,-2.626150935,0.511438269,0.128553644,-0.635607915,0.524235001,0.1088021,-0.212058266,0.06850958,-0.079029841,-0.092019308,RB,SEC,1.528077277
Jerrick Gibson,Texas,0.330577225,-3.506695308,1.203672703,0.227131749,2.733564207,1.518607056,0.059960691,-1.062206602,-0.0509691,-0.545859417,0.210346464,RB,SEC,1.527095281
Duke Watson,Louisville,-0.044406796,-1.560944559,2.558220886,0.137518284,-0.262497126,-0.424812861,-0.145438242,-0.21241494,0.191883448,-0.024361616,0.127155094,RB,ACC,1.527036136
Dalen Cobb,Georgia Southern,0.791286021,3.123712135,-0.591034487,-1.808825624,0.825244194,-2.075867857,2.980818153,2.786708304,-2.208681171,-0.635526246,1.838973566,WR,SBC,1.52629989
Ramarian Tillman,Texas A&M,-2.287129016,-3.445395981,-1.249317292,-1.83479989,-0.515282106,0.889512762,-0.636317252,0.189634108,-0.398825964,-0.152517015,-0.196854209,RB,SEC,1.5261572
Zach Calzada,Kentucky,5.856449614,-2.754571807,-2.754389066,0.512685133,-0.393176076,-1.962595758,1.373149606,-0.422476042,0.879113543,1.907187616,0.000441963,QB,SEC,1.525925352
