iter	Passed	Remaining
760	3608	5874
761	3611	5867
762	3614	5859
763	3617	5852
764	3620	5844
765	3623	5838
766	3627	5830
767	3631	5825
768	3634	5818
769	3638	5811
770	3641	5804
771	3644	5797
772	3647	5789
773	3650	5783
774	3654	5776
775	3657	5768
776	3660	5761
777	3663	5753
778	3666	5746
779	3669	5739
780	3672	5732
781	3675	5724
782	3678	5717
783	3681	5710
784	3685	5703
785	3688	5696
786	3691	5689
787	3694	5682
788	3697	5675
789	3700	5668
790	3703	5661
791	3707	5654
792	3710	5647
793	3713	5639
794	3715	5632
795	3719	5625
796	3722	5618
797	3725	5611
798	3728	5604
799	3731	5597
800	3734	5590
801	3737	5582
802	3741	5577
803	3746	5572
804	3750	5567
805	3755	5562
806	3758	5556
807	3763	5551
808	3766	5544
809	3769	5537
810	3772	5530
811	3775	5523
812	3778	5516
813	3781	5510
814	3784	5503
815	3787	5496
816	3790	5488
817	3795	5483
818	3798	5477
819	3801	5470
820	3804	5463
821	3807	5456
822	3810	5449
823	3813	5441
824	3817	5437
825	3821	5431
826	3824	5424
827	3827	5417
828	3830	5410
829	3833	5403
830	3836	5397
831	3839	5390
832	3843	5385
833	3848	5380
834	3855	5378
835	3858	5372
836	3861	5365
837	3864	5358
838	3867	5352
839	3871	5345
840	3874	5338
841	3877	5332
842	3880	5325
843	3883	5318
844	3886	5312
845	3889	5305
846	3892	5299
847	3895	5292
848	3898	5285
849	3901	5279
850	3904	5272
851	3907	5265
852	3910	5258
853	3913	5252
854	3916	5245
855	3921	5241
856	3930	5242
857	3939	5242
858	3943	5238
859	3949	5235
860	3955	5232
861	3959	5227
862	3966	5226
863	3973	5224
864	3979	5221
865	3983	5215
866	3986	5210
867	3990	5204
868	3994	5198
869	3997	5192
870	4001	5186
871	4004	5179
872	4007	5174
873	4011	5167
874	4014	5161
875	4017	5154
876	4020	5148
877	4024	5142
878	4027	5136
879	4030	5130
880	4033	5123
881	4037	5117
882	4040	5111
883	4043	5104
884	4047	5098
885	4050	5092
886	4053	5086
887	4057	5081
888	4061	5075
889	4064	5069
890	4068	5063
891	4072	5058
892	4076	5053
893	4080	5047
894	4083	5041
895	4086	5035
896	4090	5029
897	4093	5023
898	4097	5017
899	4100	5012
900	4103	5005
901	4107	5000
902	4111	4995
903	4115	4989
904	4118	4983
905	4122	4977
906	4125	4971
907	4128	4965
908	4131	4958
909	4134	4952
910	4137	4946
911	4141	4940
912	4144	4934
913	4147	4928
914	4152	4924
915	4156	4918
916	4159	4912
917	4163	4906
918	4166	4900
919	4169	4894
920	4173	4889
921	4181	4888
922	4185	4883
923	4189	4878
924	4194	4874
925	4198	4869
926	4201	4863
927	4206	4859
928	4210	4854
929	4214	4848
930	4218	4843
931	4222	4838
932	4225	4832
933	4228	4826
934	4231	4819
935	4234	4813
936	4237	4807
937	4241	4801
938	4244	4795
939	4247	4790
940	4250	4783
941	4254	4778
942	4258	4773
943	4262	4767
944	4265	4762
945	4268	4756
946	4272	4750
947	4275	4744
948	4283	4743
949	4291	4742
950	4298	4740
951	4301	4735
952	4305	4729
953	4308	4723
954	4311	4717
955	4314	4711
956	4317	4705
957	4320	4699
958	4324	4693
959	4327	4687
960	4330	4682
961	4333	4676
962	4336	4670
963	4340	4664
964	4343	4658
965	4346	4652
966	4349	4646
967	4352	4640
968	4356	4634
969	4359	4628
970	4362	4622
971	4365	4616
972	4368	4611
973	4371	4605
974	4375	4599
975	4378	4593
976	4381	4587
977	4384	4581
978	4387	4575
979	4390	4570
980	4394	4564
981	4397	4558
982	4400	4552
983	4403	4546
984	4406	4540
985	4409	4534
986	4412	4528
987	4416	4523
988	4419	4517
