iter	Passed	Remaining
1383	4101	1825
1384	4103	1821
1385	4104	1818
1386	4106	1815
1387	4116	1815
1388	4118	1811
1389	4120	1808
1390	4122	1804
1391	4125	1802
1392	4128	1798
1393	4130	1795
1394	4132	1792
1395	4137	1790
1396	4139	1786
1397	4141	1783
1398	4143	1780
1399	4145	1776
1400	4148	1773
1401	4150	1770
1402	4153	1767
1403	4155	1763
1404	4156	1760
1405	4157	1756
1406	4159	1752
1407	4160	1749
1408	4162	1745
1409	4163	1742
1410	4164	1738
1411	4166	1735
1412	4167	1731
1413	4169	1727
1414	4170	1724
1415	4171	1720
1416	4174	1717
1417	4175	1713
1418	4176	1710
1419	4178	1706
1420	4179	1702
1421	4180	1699
1422	4182	1695
1423	4183	1692
1424	4185	1688
1425	4186	1685
1426	4187	1681
1427	4189	1678
1428	4190	1674
1429	4192	1670
1430	4193	1667
1431	4194	1663
1432	4196	1660
1433	4197	1656
1434	4198	1653
1435	4201	1650
1436	4204	1647
1437	4206	1644
1438	4211	1641
1439	4214	1639
1440	4217	1636
1441	4219	1632
1442	4220	1629
1443	4222	1625
1444	4224	1622
1445	4225	1619
1446	4227	1615
1447	4228	1611
1448	4229	1608
1449	4231	1604
1450	4232	1601
1451	4233	1597
1452	4235	1594
1453	4236	1590
1454	4238	1587
1455	4239	1583
1456	4240	1580
1457	4242	1576
1458	4243	1573
1459	4244	1569
1460	4246	1566
1461	4247	1563
1462	4248	1559
1463	4250	1556
1464	4251	1552
1465	4252	1549
1466	4254	1545
1467	4255	1542
1468	4256	1538
1469	4258	1535
1470	4259	1531
1471	4260	1528
1472	4262	1524
1473	4263	1521
1474	4264	1517
1475	4266	1514
1476	4267	1511
1477	4268	1507
1478	4270	1504
1479	4271	1500
1480	4272	1497
1481	4273	1493
1482	4275	1490
1483	4278	1487
1484	4281	1484
1485	4284	1481
1486	4286	1478
1487	4288	1475
1488	4294	1473
1489	4302	1472
1490	4304	1469
1491	4305	1466
1492	4309	1463
1493	4313	1460
1494	4314	1457
1495	4316	1454
1496	4317	1450
1497	4318	1447
1498	4320	1443
1499	4321	1440
1500	4323	1437
1501	4325	1434
1502	4327	1430
1503	4328	1427
1504	4330	1424
1505	4331	1420
1506	4333	1417
1507	4334	1414
1508	4336	1410
1509	4340	1408
1510	4342	1405
1511	4346	1402
1512	4348	1399
1513	4352	1397
1514	4354	1393
1515	4355	1390
1516	4358	1387
1517	4359	1384
1518	4361	1381
1519	4364	1378
1520	4366	1375
1521	4367	1371
1522	4369	1368
1523	4371	1365
1524	4373	1362
1525	4374	1358
1526	4377	1355
1527	4379	1352
1528	4383	1350
1529	4386	1347
1530	4388	1344
1531	4390	1341
1532	4392	1338
1533	4393	1334
1534	4395	1331
1535	4396	1328
1536	4397	1324
1537	4399	1321
1538	4400	1318
1539	4402	1314
1540	4403	1311
1541	4404	1308
1542	4406	1305
1543	4407	1301
1544	4408	1298
1545	4410	1295
1546	4411	1291
1547	4413	1288
1548	4414	1285
1549	4416	1282
1550	4417	1278
1551	4418	1275
1552	4419	1272
1553	4421	1268
1554	4422	1265
1555	4423	1262
1556	4425	1259
1557	4426	1255
1558	4428	1252
1559	4429	1249
1560	4431	1246
1561	4432	1242
1562	4433	1239
1563	4435	1236
1564	4436	1233
1565	4437	1229
1566	4439	1226
1567	4440	1223
1568	4442	1220
1569	4444	1217
1570	4445	1214
1571	4447	1210
1572	4448	1207
1573	4450	1204
1574	4454	1202
1575	4456	1198
1576	4460	1196
1577	4463	1193
1578	4467	1191
1579	4469	1188
1580	4471	1185
1581	4472	1181
1582	4474	1178
1583	4476	1175
1584	4477	1172
1585	4478	1169
1586	4480	1165
1587	4481	1162
1588	4482	1159
1589	4484	1156
1590	4486	1153
1591	4487	1150
1592	4489	1146
1593	4490	1143
1594	4491	1140
1595	4493	1137
1596	4495	1134
1597	4496	1131
1598	4498	1128
1599	4499	1124
1600	4500	1121
1601	4502	1118
1602	4503	1115
1603	4504	1112
1604	4506	1109
1605	4507	1105
1606	4508	1102
1607	4510	1099
1608	4511	1096
1609	4512	1093
1610	4514	1090
1611	4515	1086
1612	4517	1083
1613	4522	1081
1614	4526	1078
1615	4528	1075
1616	4529	1072
1617	4531	1069
1618	4533	1066
1619	4534	1063
1620	4535	1060
1621	4538	1057
1622	4540	1054
1623	4541	1051
1624	4543	1048
1625	4546	1045
1626	4548	1042
1627	4550	1039
1628	4553	1037
1629	4556	1034
1630	4559	1031
1631	4561	1028
1632	4562	1025
1633	4564	1022
1634	4565	1019
1635	4566	1016
1636	4568	1012
1637	4569	1009
